"filename", "language", "CMake", "Markdown", "C++", "CUDA C++", "Log", "Shell Script", "JSON", "CMake Cache", "Makefile", "XML", "TypeScript", "comment", "blank", "total"
"/home/lennart-k-hler/projects/dolphin/include/psf/generators/GibsonLanniPSFGenerator.h", "C++", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/home/lennart-k-hler/projects/dolphin/lib/cube/src/operations.cu", "CUDA C++", 0, 0, 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0
"/home/lennart-k-hler/projects/dolphin/lib/cube/src/utl.cu", "CUDA C++", 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2
"/home/lennart-k-hler/projects/dolphin/profiling/nsys.sh", "Shell Script", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 4, 3, 12
"/home/lennart-k-hler/projects/dolphin/src/DeconvolutionService.cpp", "C++", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 15
"/home/lennart-k-hler/projects/dolphin/src/Dolphin.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/PSFCreator.cpp", "C++", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 84, 54, 217
"/home/lennart-k-hler/projects/dolphin/src/PSFGenerationService.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/PSFManager.cpp", "C++", 0, 0, -79, 0, 0, 0, 0, 0, 0, 0, 0, -72, -52, -203
"/home/lennart-k-hler/projects/dolphin/src/ServiceFactory.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/ThreadPool.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/backend/BackendFactory.cpp", "C++", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 84
"/home/lennart-k-hler/projects/dolphin/src/backend/ComplexData.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/backend/IBackend.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/DeconvolutionAlgorithmFactory.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/DeconvolutionConfig.cpp", "C++", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 34, 11, 77
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/DeconvolutionProcessor.cpp", "C++", 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, 87, 29, 93
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/Postprocessor.cpp", "C++", 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, 86, 11, 37
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/Preprocessor.cpp", "C++", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 18
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/algorithms/InverseFilterDeconvolutionAlgorithm.cpp", "C++", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 8
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/algorithms/RLADDeconvolutionAlgorithm.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/algorithms/RLDeconvolutionAlgorithm.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/algorithms/RLTVDeconvolutionAlgorithm.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/algorithms/RegularizedInverseFilterDeconvolutionAlgorithm.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/algorithms/TestAlgorithm.cpp", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 14
"/home/lennart-k-hler/projects/dolphin/src/deconvolution/deconvolutionStrategies/HomogeneousCubesStrategy.cpp", "C++", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 30, 45, 218
"/home/lennart-k-hler/projects/dolphin/src/frontend/CLIFrontend.cpp", "C++", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 24, 4, 34
"/home/lennart-k-hler/projects/dolphin/src/frontend/SetupConfig.cpp", "C++", 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 8, -1, -6
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/DefaultGUIStyleConfig.cpp", "C++", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 11
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/GUIFrontend.cpp", "C++", 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 12
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/SpinningDonut.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/UIConfig.cpp", "C++", 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -11
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/UIDeconvolutionConfig.cpp", "C++", 0, 0, -29, 0, 0, 0, 0, 0, 0, 0, 0, -5, -8, -42
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/UISetupConfig.cpp", "C++", 0, 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, -7, -12, -49
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/imguiWidget.cpp", "C++", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 22
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/uipsf/UIConfigPSFGaussian.cpp", "C++", 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -35
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/uipsf/UIConfigPSFGibsonLanni.cpp", "C++", 0, 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -40
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/windows/BackendConfigWindow.cpp", "C++", 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 11
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/windows/ConfigWindow.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/windows/FunctionContent.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/windows/MainWindow.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/windows/SpecificWindows.cpp", "C++", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 9
"/home/lennart-k-hler/projects/dolphin/src/frontend/gui/windows/Window.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/hyperstack/HyperstackIO.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/hyperstack/HyperstackImage.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/hyperstack/HyperstackMetaData.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/hyperstack/Image3D.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/hyperstack/ImageMetaData.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/main.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/psf/PSF.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/psf/configs/GaussianPSFConfig.cpp", "C++", 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 17
"/home/lennart-k-hler/projects/dolphin/src/psf/configs/GibsonLanniPSFConfig.cpp", "C++", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 19
"/home/lennart-k-hler/projects/dolphin/src/psf/configs/PSFConfig.cpp", "C++", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 11, -2, 7
"/home/lennart-k-hler/projects/dolphin/src/psf/generators/BornWolfModel.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/psf/generators/GaussianPSFGenerator.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/psf/generators/GibsonLanniPSFGenerator.cpp", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 40
"/home/lennart-k-hler/projects/dolphin/src/psf/generators/SimpleGaussianPSFGeneratorAlgorithm.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, -16, -80
"/home/lennart-k-hler/projects/dolphin/src/psf/generators/SimpsonIntegrator.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/utilities/UtlGrid.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/utilities/UtlIO.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/src/utilities/UtlImage.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 13
"/home/lennart-k-hler/projects/dolphin/tests/CMakeLists.txt", "CMake", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/lennart-k-hler/projects/dolphin/tests/backends/CMakeLists.txt", "CMake", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 95
"/home/lennart-k-hler/projects/dolphin/tests/backends/CUDABackendManager_example.cpp", "C++", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 71
"/home/lennart-k-hler/projects/dolphin/tests/backends/README.md", "Markdown", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 90
"/home/lennart-k-hler/projects/dolphin/tests/backends/cpu_test.cpp", "C++", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 61
"/home/lennart-k-hler/projects/dolphin/tests/backends/cuda_test.cpp", "C++", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 61
"/home/lennart-k-hler/projects/dolphin/tests/backends/fft_performance_test.cpp", "C++", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 26, 44, 185
"/home/lennart-k-hler/projects/dolphin/tests/main.cpp", "C++", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 17
"/home/lennart-k-hler/projects/dolphin/tests/memory_exception_example.cpp", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 38
"Total", "-", 456, 98, 1081, -38, 82, 5, 1809, 4, 248, 170, 14, 1514, 889, 6332
